ID,longitude,latitude,time
path5,73.0878963,33.66053525,10:25:20 AM
path5,73.0877256,33.6608176,10:25:40 AM
path5,73.08604026,33.66236255,10:26:00 AM
path5,73.08467936,33.66419704,10:26:20 AM
path5,73.08416583,33.66504541,10:26:40 AM
path5,73.08229436,33.66674228,10:27:00 AM
path5,73.08313681,33.66688481,10:27:20 AM
path5,73.08432075,33.66660279,10:27:40 AM
path5,73.08567105,33.66660419,10:28:00 AM
path5,73.08735574,33.66660856,10:28:20 AM
path5,73.08819772,33.66703372,10:28:40 AM
path5,73.08972322,33.66815731,10:29:00 AM
path5,73.09056483,33.66914677,10:29:20 AM
path5,73.09072985,33.66985503,10:29:40 AM
path5,73.09123142,33.6709882,10:30:00 AM
path5,73.09225394,33.67267116,10:30:20 AM
path5,73.09292739,33.67366132,10:30:40 AM
path5,73.09410632,33.67521914,10:31:00 AM
path5,73.09511838,33.67649312,10:31:20 AM
path5,73.09630242,33.67734097,10:31:40 AM
path5,73.09833254,33.67847246,10:32:00 AM
path5,73.09968623,33.67946264,10:32:20 AM
path5,73.10036318,33.68002832,10:32:40 AM
path5,73.10171753,33.68101835,10:33:00 AM
path5,73.10273296,33.68229191,10:33:20 AM
path5,73.10307016,33.68286099,10:33:40 AM
path5,73.10561279,33.68413064,10:34:00 AM
path5,73.10696657,33.68597658,10:34:20 AM
path5,73.107305,33.68654501,10:34:40 AM
path5,73.10815189,33.6876814,10:35:00 AM
path5,73.10849084,33.68924051,10:35:20 AM
path5,73.10849041,33.68980856,10:35:40 AM
path5,73.10992204,33.69147856,10:36:00 AM
path5,73.10992243,33.69316238,10:36:20 AM
path5,73.10992241,33.69372426,10:36:40 AM
path5,73.10992269,33.69555031,10:37:00 AM
path5,73.1100925,33.69709295,10:37:20 AM
path5,73.11009294,33.6977947,10:37:40 AM
path5,73.11026163,33.6997648,10:38:00 AM
path5,73.10924981,33.70145298,10:38:20 AM
path5,73.10891312,33.70243509,10:38:40 AM
path5,73.10790151,33.70398081,10:39:00 AM
path5,73.10705802,33.70524654,10:39:20 AM
path5,73.10671991,33.70581045,10:39:40 AM
path5,73.1062125,33.70750333,10:40:00 AM
path5,73.10553888,33.70890557,10:40:20 AM
path5,73.10537013,33.70974988,10:40:40 AM
path5,73.10486269,33.7111597,10:41:00 AM
path5,73.10300333,33.71186875,10:41:20 AM
path5,73.10148218,33.71243414,10:41:40 AM
path5,73.09911812,33.71257356,10:42:00 AM
path5,73.09810558,33.71200954,10:42:20 AM
path5,73.09658719,33.71158551,10:42:40 AM
path5,73.09354926,33.70961616,10:43:00 AM
path5,73.09068288,33.70848864,10:43:20 AM
path5,73.08950361,33.70806523,10:43:40 AM
path5,73.08815794,33.70693789,10:44:00 AM
path5,73.08411978,33.70454412,10:44:20 AM
path5,73.08211031,33.70313274,10:44:40 AM
path5,73.07992807,33.70256726,10:45:00 AM
path5,73.07824985,33.70186311,10:45:20 AM
path5,73.07623534,33.70129953,10:45:40 AM
path5,73.07438976,33.70003568,10:46:00 AM
path5,73.07253991,33.6994746,10:46:20 AM
path5,73.07153306,33.69891318,10:46:40 AM
path5,73.06983703,33.697236,10:47:00 AM
path5,73.06901563,33.69624986,10:47:20 AM
path5,73.06886011,33.69554647,10:47:40 AM
path5,73.06838716,33.69413969,10:48:00 AM
path5,73.06874387,33.69245712,10:48:20 AM
path5,73.06923219,33.69176042,10:48:40 AM
path5,73.06988048,33.69050458,10:49:00 AM
path5,73.07037723,33.68966562,10:49:20 AM
path5,73.07070842,33.68896614,10:49:40 AM
path5,73.07138757,33.68700554,10:50:00 AM
path5,73.07189853,33.6857454,10:50:20 AM
path5,73.07190054,33.68504557,10:50:40 AM
path5,73.07224792,33.68308655,10:51:00 AM
path5,73.07140426,33.68224713,10:51:20 AM
path5,73.07056079,33.68224718,10:51:40 AM
path5,73.06903292,33.68252673,10:52:00 AM
path5,73.06784696,33.68252661,10:52:20 AM
path5,73.06700007,33.68252653,10:52:40 AM
path5,73.06515838,33.6823873,10:53:00 AM
path5,73.06364764,33.6818278,10:53:20 AM
path5,73.06280527,33.68140794,10:53:40 AM
path5,73.06010804,33.68042809,10:54:00 AM
path5,73.05860167,33.67958908,10:54:20 AM
path5,73.05776618,33.67944974,10:54:40 AM
path5,73.05593781,33.67875241,10:55:00 AM
path5,73.05393269,33.67763481,10:55:20 AM
path5,73.05360541,33.6769368,10:55:40 AM
path5,73.0534471,33.67553971,10:56:00 AM
path5,73.05345577,33.67414298,10:56:20 AM
path5,73.05378943,33.67386293,10:56:40 AM
path5,73.05511916,33.67260146,10:57:00 AM
path5,73.05613077,33.67120367,10:57:20 AM
path5,73.05663993,33.67064548,10:57:40 AM
path5,73.05749079,33.66938985,10:58:00 AM
path5,73.05598208,33.668692,10:58:20 AM
path5,73.05497379,33.66855225,10:58:40 AM
path5,73.05295967,33.66799385,10:59:00 AM
path5,73.05097025,33.66702298,10:59:20 AM
path5,73.04997547,33.6664678,10:59:40 AM
path5,73.04764885,33.66549688,11:00:00 AM
path5,73.04580605,33.66479975,11:00:20 AM
path5,73.04413711,33.66424407,11:00:40 AM
path5,73.04198591,33.66271738,11:01:00 AM
path5,73.04081852,33.66216117,11:01:20 AM
path5,73.03979564,33.66243509,11:01:40 AM
path5,73.03858452,33.66368107,11:02:00 AM
path5,73.03755431,33.66493183,11:02:20 AM
path5,73.03687374,33.66576793,11:02:40 AM
path5,73.03536885,33.66786477,11:03:00 AM
path5,73.03484831,33.66967767,11:03:20 AM
path5,73.034665,33.67177111,11:03:40 AM
path5,73.03415688,33.67330789,11:04:00 AM
path5,73.03329565,33.67498238,11:04:20 AM
path5,73.03262623,33.67554183,11:04:40 AM
path5,73.03161391,33.67665964,11:05:00 AM
path5,73.03310914,33.6773573,11:05:20 AM
path5,73.03477129,33.67749559,11:05:40 AM
path5,73.03811697,33.67777398,11:06:00 AM
path5,73.04097366,33.67861328,11:06:20 AM
path5,73.04180952,33.67931245,11:06:40 AM
path5,73.04264078,33.68043116,11:07:00 AM
path5,73.04414856,33.68183017,11:07:20 AM
path5,73.0448153,33.68224981,11:07:40 AM
path5,73.04581424,33.68308928,11:08:00 AM
path5,73.04680209,33.68448894,11:08:20 AM
path5,73.04663003,33.68504905,11:08:40 AM
path5,73.04443792,33.68756976,11:09:00 AM
path5,73.04375559,33.68911074,11:09:20 AM
path5,73.04375689,33.68939071,11:09:40 AM
path6,73.01907706,33.67033256,10:00:20 AM
path6,73.02031836,33.67033172,10:00:40 AM
path6,73.02435411,33.67136923,10:01:00 AM
path6,73.02498037,33.67136958,10:01:20 AM
path6,73.02622354,33.67188915,10:01:40 AM
path6,73.02746996,33.67266912,10:02:00 AM
path6,73.03027384,33.67396911,10:02:20 AM
path6,73.03152077,33.67500952,10:02:40 AM
path6,73.03245727,33.67552977,10:03:00 AM
path6,73.03370585,33.67578987,10:03:20 AM
path6,73.03464257,33.67657035,10:03:40 AM
path6,73.03651583,33.67735082,10:04:00 AM
path6,73.03839162,33.67813142,10:04:20 AM
path6,73.03932971,33.67865182,10:04:40 AM
path6,73.04026105,33.67943216,10:05:00 AM
path6,73.04150439,33.68021262,10:05:20 AM
path6,73.04306112,33.680733,10:05:40 AM
path6,73.04399315,33.68151376,10:06:00 AM
path6,73.04523734,33.68229464,10:06:20 AM
path6,73.04741792,33.68307573,10:06:40 AM
path6,73.04804091,33.68333611,10:07:00 AM
path6,73.05087272,33.68489752,10:07:20 AM
path6,73.05211237,33.68567909,10:07:40 AM
path6,73.0530497,33.68593946,10:08:00 AM
path6,73.05555441,33.68724103,10:08:20 AM
path6,73.05775138,33.68854177,10:08:40 AM
path6,73.05931641,33.68958299,10:09:00 AM
path6,73.06119947,33.6903629,10:09:20 AM
path6,73.06245464,33.69088272,10:09:40 AM
path6,73.06590379,33.69270264,10:10:00 AM
path6,73.06715727,33.69348272,10:10:20 AM
path6,73.06935145,33.69426199,10:10:40 AM
path6,73.07153781,33.695564,10:11:00 AM
path6,73.07309452,33.69660755,10:11:20 AM
path6,73.07402758,33.69791134,10:11:40 AM
path6,73.0762087,33.69973818,10:12:00 AM
path6,73.07714558,33.69973911,10:12:20 AM
path6,73.07870572,33.70052304,10:12:40 AM
path6,73.08089411,33.70182751,10:13:00 AM
path6,73.08245831,33.70287064,10:13:20 AM
path6,73.08339665,33.70339261,10:13:40 AM
path6,73.08558632,33.70443713,10:14:00 AM
path6,73.08714827,33.70548336,10:14:20 AM
path6,73.08871239,33.70678943,10:14:40 AM
path6,73.08965199,33.70757226,10:15:00 AM
path6,73.09153133,33.70835567,10:15:20 AM
path6,73.09247116,33.70887781,10:15:40 AM
path6,73.09466452,33.71044413,10:16:00 AM
path6,73.09623151,33.71148857,10:16:20 AM
path6,73.09654494,33.71174964,10:16:40 AM
path6,73.0984257,33.71279445,10:17:00 AM
path6,73.0999926,33.71331813,10:17:20 AM
path6,73.10250079,33.71410218,10:17:40 AM
path6,73.10406911,33.71488614,10:18:00 AM
path6,73.10595187,33.71619055,10:18:20 AM
path6,73.10752056,33.71671236,10:18:40 AM
path6,73.11034427,33.71775751,10:19:00 AM
path6,73.11191363,33.71880296,10:19:20 AM
path6,73.11285567,33.71958336,10:19:40 AM
path6,73.11379725,33.72011059,10:20:00 AM
path6,73.11536696,33.72063703,10:20:20 AM
path6,73.11787831,33.72115919,10:20:40 AM
path6,73.11913407,33.72142027,10:21:00 AM
path6,73.12101722,33.72141906,10:21:20 AM
path6,73.12195837,33.72115656,10:21:40 AM
path6,73.12352668,33.7206318,10:22:00 AM
path6,73.1247816,33.72036964,10:22:20 AM
path6,73.12572286,33.72010815,10:22:40 AM
path6,73.12760593,33.7198467,10:23:00 AM
path6,73.12854724,33.71958517,10:23:20 AM
path6,73.13043041,33.71958465,10:23:40 AM
path6,73.13199975,33.71958383,10:24:00 AM
path6,73.13294135,33.71958333,10:24:20 AM
path6,73.13419621,33.71932098,10:24:40 AM
path7,73.01907706,33.67033256,10:23:00 AM
path7,73.02031836,33.67033172,10:23:20 AM
path7,73.02435411,33.67136923,10:23:40 AM
path7,73.02498037,33.67136958,10:24:00 AM
path7,73.02622354,33.67188915,10:24:20 AM
path7,73.02746996,33.67266912,10:24:40 AM
path7,73.03027384,33.67396911,10:25:00 AM
path7,73.03152077,33.67500952,10:25:20 AM
path7,73.03245727,33.67552977,10:25:40 AM
path7,73.03370585,33.67578987,10:26:00 AM
path7,73.03464257,33.67657035,10:26:20 AM
path7,73.03651583,33.67735082,10:26:40 AM
path7,73.03839162,33.67813142,10:27:00 AM
path7,73.03932971,33.67865182,10:27:20 AM
path7,73.04026105,33.67943216,10:27:40 AM
path7,73.04150439,33.68021262,10:28:00 AM
path7,73.04306112,33.680733,10:28:20 AM
path7,73.04399315,33.68151376,10:28:40 AM
path7,73.04523734,33.68229464,10:29:00 AM
path7,73.04741792,33.68307573,10:29:20 AM
path7,73.04804091,33.68333611,10:29:40 AM
path7,73.05087272,33.68489752,10:30:00 AM
path7,73.05211237,33.68567909,10:30:20 AM
path7,73.0530497,33.68593946,10:30:40 AM
path7,73.05555441,33.68724103,10:31:00 AM
path7,73.05775138,33.68854177,10:31:20 AM
path7,73.05931641,33.68958299,10:31:40 AM
path7,73.06119947,33.6903629,10:32:00 AM
path7,73.06245464,33.69088272,10:32:20 AM
path7,73.06590379,33.69270264,10:32:40 AM
path7,73.06715727,33.69348272,10:33:00 AM
path7,73.06935145,33.69426199,10:33:20 AM
path7,73.07153781,33.695564,10:33:40 AM
path7,73.07309452,33.69660755,10:34:00 AM
path7,73.07402758,33.69791134,10:34:20 AM
path7,73.0762087,33.69973818,10:34:40 AM
path7,73.07714558,33.69973911,10:35:00 AM
path7,73.07870572,33.70052304,10:35:20 AM
path7,73.08089411,33.70182751,10:35:40 AM
path7,73.08245831,33.70287064,10:36:00 AM
path7,73.08339665,33.70339261,10:36:20 AM
path7,73.08558632,33.70443713,10:36:40 AM
path7,73.08714827,33.70548336,10:37:00 AM
path7,73.08871239,33.70678943,10:37:20 AM
path7,73.08965199,33.70757226,10:37:40 AM
path7,73.09153133,33.70835567,10:38:00 AM
path7,73.09247116,33.70887781,10:38:20 AM
path7,73.09466452,33.71044413,10:38:40 AM
path7,73.09623151,33.71148857,10:39:00 AM
path7,73.09654494,33.71174964,10:39:20 AM
path7,73.0984257,33.71279445,10:39:40 AM
path7,73.0999926,33.71331813,10:40:00 AM
path7,73.10250079,33.71410218,10:40:20 AM
path7,73.10406911,33.71488614,10:40:40 AM
path7,73.10595187,33.71619055,10:41:00 AM
path7,73.10752056,33.71671236,10:41:20 AM
path7,73.11034427,33.71775751,10:41:40 AM
path7,73.11191363,33.71880296,10:42:00 AM
path7,73.11285567,33.71958336,10:42:20 AM
path7,73.11379725,33.72011059,10:42:40 AM
path7,73.11536696,33.72063703,10:43:00 AM
path7,73.11787831,33.72115919,10:43:20 AM
path7,73.11913407,33.72142027,10:43:40 AM
path7,73.12101722,33.72141906,10:44:00 AM
path7,73.12195837,33.72115656,10:44:20 AM
path7,73.12352668,33.7206318,10:44:40 AM
path7,73.1247816,33.72036964,10:45:00 AM
path7,73.12572286,33.72010815,10:45:20 AM
path7,73.12760593,33.7198467,10:45:40 AM
path7,73.12854724,33.71958517,10:46:00 AM
path7,73.13043041,33.71958465,10:46:20 AM
path7,73.13199975,33.71958383,10:46:40 AM
path7,73.13294135,33.71958333,10:47:00 AM
path7,73.13419621,33.71932098,10:47:20 AM
path8,73.08902038,33.74099322,8:00:00 AM
path8,73.08776609,33.74072994,8:00:20 AM
path8,73.08463101,33.7402021,8:00:40 AM
path8,73.08212844,33.73992762,8:01:00 AM
path8,73.08024419,33.73967046,8:01:20 AM
path8,73.07804972,33.73888542,8:01:40 AM
path8,73.07679401,33.73810419,8:02:00 AM
path8,73.076166,33.73784431,8:02:20 AM
path8,73.07428195,33.73680356,8:02:40 AM
path8,73.07239775,33.7357627,8:03:00 AM
path8,73.0714557,33.73498117,8:03:20 AM
path8,73.06800625,33.73341456,8:03:40 AM
path8,73.06487072,33.73236991,8:04:00 AM
path8,73.06330142,33.73158836,8:04:20 AM
path8,73.06141144,33.7302916,8:04:40 AM
path8,73.05984209,33.72924878,8:05:00 AM
path8,73.05889536,33.72847091,8:05:20 AM
path8,73.05670743,33.72768158,8:05:40 AM
path8,73.05545771,33.72689511,8:06:00 AM
path8,73.053896,33.72610777,8:06:20 AM
path8,73.05202099,33.72558151,8:06:40 AM
path8,73.04982696,33.7247985,8:07:00 AM
path8,73.04857456,33.72375419,8:07:20 AM
path8,73.04700867,33.72297069,8:07:40 AM
path8,73.04638234,33.72270948,8:08:00 AM
path8,73.043878,33.72166417,8:08:20 AM
path8,73.0420021,33.72087908,8:08:40 AM
path8,73.04043952,33.72009433,8:09:00 AM
path8,73.03950317,33.71931019,8:09:20 AM
path8,73.03794376,33.71800303,8:09:40 AM
path8,73.03543749,33.71643858,8:10:00 AM
path8,73.03323687,33.71539869,8:10:20 AM
path8,73.03198934,33.71409285,8:10:40 AM
path8,73.03136512,33.7130493,8:11:00 AM
path8,73.03042923,33.71200517,8:11:20 AM
path8,73.03012086,33.71122154,8:11:40 AM
path8,73.03012381,33.71069934,8:12:00 AM
path8,73.03043657,33.70913606,8:12:20 AM
path8,73.03106766,33.70809239,8:12:40 AM
path8,73.03169866,33.70704882,8:13:00 AM
path8,73.03296455,33.70574236,8:13:20 AM
path8,73.03359114,33.7047003,8:13:40 AM
path8,73.03421771,33.70365823,8:14:00 AM
path8,73.03515731,33.70235571,8:14:20 AM
path8,73.03578814,33.7015731,8:14:40 AM
path8,73.03705354,33.70000712,8:15:00 AM
path8,73.03705433,33.69974647,8:15:20 AM
path8,73.03768315,33.69870406,8:15:40 AM
path8,73.03894039,33.6966195,8:16:00 AM
path8,73.03988017,33.69609855,8:16:20 AM
path8,73.04113657,33.69375393,8:16:40 AM
path8,73.04145074,33.69297246,8:17:00 AM
path8,73.04207859,33.6916701,8:17:20 AM
path8,73.04270938,33.69010703,8:17:40 AM
path8,73.04334528,33.68906439,8:18:00 AM
path8,73.04429395,33.68802204,8:18:20 AM
path8,73.04555294,33.68645954,8:18:40 AM
path8,73.04679771,33.68515836,8:19:00 AM
path8,73.04803652,33.68489855,8:19:20 AM
path8,73.04961438,33.68463754,8:19:40 AM
path8,73.05087272,33.68489752,8:20:00 AM
path8,73.05211379,33.68541865,8:20:20 AM
path8,73.05336612,33.68672027,8:20:40 AM
path8,73.05492776,33.68750152,8:21:00 AM
path8,73.05649258,33.68854279,8:21:20 AM
path8,73.05806777,33.68880164,8:21:40 AM
path8,73.05900369,33.68932267,8:22:00 AM
path8,73.0596324,33.6893222,8:22:20 AM
path8,73.0612022,33.68984185,8:22:40 AM
path8,73.06245729,33.69036169,8:23:00 AM
path8,73.06433541,33.69088204,8:23:20 AM
path8,73.06558899,33.691662,8:23:40 AM
path8,73.06747042,33.69296207,8:24:00 AM
path8,73.06809744,33.69348215,8:24:20 AM
path8,73.06997856,33.69504229,8:24:40 AM
path8,73.07122452,33.69582448,8:25:00 AM
path8,73.07309386,33.69686812,8:25:20 AM
path8,73.07465461,33.69712942,8:25:40 AM
path8,73.07777806,33.69791269,8:26:00 AM
path8,73.07933853,33.69869599,8:26:20 AM
path8,73.08027128,33.69974122,8:26:40 AM
path8,73.08151878,33.70130716,8:27:00 AM
path8,73.08214447,33.70182867,8:27:20 AM
path8,73.08308309,33.702611,8:27:40 AM
path8,73.08496003,33.70365501,8:28:00 AM
path8,73.08589866,33.70417708,8:28:20 AM
path8,73.08683595,33.70522178,8:28:40 AM
path8,73.08808607,33.70600671,8:29:00 AM
path8,73.0890255,33.70626802,8:29:20 AM
path8,73.09059147,33.70705114,8:29:40 AM
path8,73.0915312,33.70757322,8:30:00 AM
path8,73.09341083,33.70835664,8:30:20 AM
path8,73.09466417,33.70913983,8:30:40 AM
path8,73.09529094,33.70966188,8:31:00 AM
path8,73.09654413,33.71018471,8:31:20 AM
path8,73.09905073,33.71123155,8:31:40 AM
path8,73.1006191,33.71175102,8:32:00 AM
path8,73.10187332,33.71253626,8:32:20 AM
path8,73.10281477,33.71253409,8:32:40 AM
path8,73.10375605,33.71096417,8:33:00 AM
path8,73.10438331,33.70991803,8:33:20 AM
path8,73.10438332,33.70861105,8:33:40 AM
path8,73.10438323,33.70756637,8:34:00 AM
path8,73.10532321,33.70678301,8:34:20 AM
path8,73.10563586,33.70547922,8:34:40 AM
path8,73.1059491,33.70495712,8:35:00 AM
path8,73.10626201,33.70365228,8:35:20 AM
path8,73.10657499,33.70260847,8:35:40 AM
path8,73.10688769,33.70052104,8:36:00 AM
path8,73.10720017,33.6984342,8:36:20 AM
path8,73.10751219,33.69634881,8:36:40 AM
path8,73.10751149,33.69400199,8:37:00 AM
path8,73.10751149,33.693741,8:37:20 AM
path8,73.10719759,33.69269852,8:37:40 AM
path8,73.10688334,33.69113562,8:38:00 AM
path8,73.10625671,33.68905094,8:38:20 AM
path8,73.10594361,33.68826925,8:38:40 AM
path8,73.10563051,33.68774826,8:39:00 AM
path8,73.10500448,33.68644592,8:39:20 AM
path8,73.1046917,33.68462273,8:39:40 AM
path8,73.10344036,33.68306094,8:40:00 AM
path8,73.10218855,33.68254097,8:40:20 AM
path8,73.10156311,33.68150009,8:40:40 AM
path8,73.10062483,33.6796789,8:41:00 AM
path8,73.09906108,33.6778583,8:41:20 AM
path8,73.0974974,33.67707856,8:41:40 AM
path8,73.09593371,33.67655892,8:42:00 AM
path8,73.09468317,33.67551902,8:42:20 AM
path8,73.09374455,33.67525914,8:42:40 AM
path8,73.09312026,33.67421931,8:43:00 AM
path8,73.09218307,33.6731796,8:43:20 AM
path8,73.09030908,33.67188077,8:43:40 AM
path8,73.08968485,33.67136137,8:44:00 AM
path8,73.0881245,33.67006302,8:44:20 AM
path8,73.08812649,33.66928406,8:44:40 AM
path8,73.08812873,33.66798544,8:45:00 AM
path8,73.08813065,33.6666869,8:45:20 AM
path8,73.08813054,33.66538734,8:45:40 AM
path8,73.08875335,33.66434609,8:46:00 AM
path8,73.08906666,33.66304706,8:46:20 AM
path8,73.08938047,33.66174892,8:46:40 AM
path8,73.09000643,33.66097028,8:47:00 AM
path8,73.09187841,33.65992811,8:47:20 AM
path8,73.09344575,33.6573362,8:47:40 AM
path8,73.09469815,33.65500347,8:48:00 AM
path8,73.09657148,33.65370519,8:48:20 AM
path8,73.09719552,33.65344488,8:48:40 AM
path8,73.09781967,33.65266573,8:49:00 AM
path8,73.09938038,33.65007031,8:49:20 AM
path8,73.10000484,33.64851445,8:49:40 AM
path8,73.10062924,33.64747775,8:50:00 AM
path8,73.10125409,33.64592424,8:50:20 AM
path8,73.10187977,33.64437467,8:50:40 AM
path8,73.10250377,33.64411575,8:51:00 AM
path8,73.10375274,33.64230805,8:51:20 AM
path8,73.10437641,33.64153104,8:51:40 AM
path8,73.10531064,33.63971408,8:52:00 AM
path8,73.10686934,33.63816071,8:52:20 AM
path8,73.10780447,33.63764292,8:52:40 AM
path8,73.10905164,33.63635525,8:53:00 AM
path8,73.10936308,33.63558071,8:53:20 AM
path8,73.10998588,33.63428982,8:53:40 AM
path8,73.11091979,33.63248297,8:54:00 AM
path8,73.11154256,33.63196581,8:54:20 AM
path8,73.11309903,33.63041546,8:54:40 AM
path8,73.11372137,33.6296409,8:55:00 AM
path8,73.11527859,33.62937955,8:55:20 AM
path8,73.11745839,33.62859687,8:55:40 AM
path8,73.11994939,33.62729721,8:56:00 AM
path8,73.12088262,33.62626153,8:56:20 AM
path8,73.12212691,33.62496721,8:56:40 AM
path8,73.12306084,33.62444775,8:57:00 AM
path8,73.12492979,33.6239261,8:57:20 AM
path8,73.12679737,33.62366854,8:57:40 AM
path8,73.12773286,33.62418367,8:58:00 AM
path8,73.12898058,33.62495639,8:58:20 AM
path8,73.13022775,33.62547167,8:58:40 AM
path8,73.13085378,33.62650204,8:59:00 AM
path8,73.13179268,33.62779109,8:59:20 AM
path8,73.13210815,33.62934136,8:59:40 AM
path8,73.13273307,33.63037609,9:00:00 AM
path8,73.13336092,33.63192491,9:00:20 AM
path8,73.13429933,33.63295688,9:00:40 AM
path8,73.13554832,33.63347172,9:01:00 AM
path8,73.13710904,33.63398697,9:01:20 AM
path8,73.13960518,33.63528198,9:01:40 AM
path8,73.14085373,33.63605872,9:02:00 AM
path8,73.14241374,33.63683588,9:02:20 AM
path8,73.14522045,33.63761212,9:02:40 AM
path8,73.14678154,33.63812788,9:03:00 AM
path8,73.14864891,33.63839099,9:03:20 AM
path8,73.15175995,33.63865629,9:03:40 AM
path8,73.15425279,33.63891509,9:04:00 AM
path8,73.15612643,33.63891008,9:04:20 AM
path8,73.15924923,33.6391618,9:04:40 AM
path8,73.16143326,33.63915831,9:05:00 AM
path8,73.16237038,33.63941571,9:05:20 AM
path8,73.16423908,33.63967537,9:05:40 AM
path8,73.1651726,33.63993509,9:06:00 AM
path8,73.16642228,33.64071219,9:06:20 AM
path8,73.16797898,33.64123182,9:06:40 AM
path8,73.1686008,33.64123244,9:07:00 AM
path8,73.17078413,33.64174859,9:07:20 AM
path8,73.17203129,33.64226677,9:07:40 AM
path9,72.98767062,33.63720239,8:00:00 AM
path9,72.98701878,33.63848768,8:00:20 AM
path9,72.98607821,33.63952173,8:00:40 AM
path9,72.98485183,33.64056407,8:01:00 AM
path9,72.9836069,33.64160019,8:01:20 AM
path9,72.98266553,33.64289326,8:01:40 AM
path9,72.98203581,33.64392785,8:02:00 AM
path9,72.98140303,33.64496117,8:02:20 AM
path9,72.9807796,33.64625662,8:02:40 AM
path9,72.98077546,33.64703311,8:03:00 AM
path9,72.98200075,33.64884333,8:03:20 AM
path9,72.98322618,33.65065328,8:03:40 AM
path9,72.98353571,33.65065295,8:04:00 AM
path9,72.98569209,33.65168538,8:04:20 AM
path9,72.98691843,33.6521999,8:04:40 AM
path9,72.98753717,33.65297723,8:05:00 AM
path9,72.9890853,33.65401312,8:05:20 AM
path9,72.98970578,33.65453155,8:05:40 AM
path9,72.99093833,33.65478835,8:06:00 AM
path9,72.99247874,33.65504439,8:06:20 AM
path9,72.99462574,33.65555634,8:06:40 AM
path9,72.99555773,33.65581545,8:07:00 AM
path9,72.99679941,33.65633374,8:07:20 AM
path9,72.99742188,33.6563337,8:07:40 AM
path9,72.99928472,33.65711119,8:08:00 AM
path9,73.00052676,33.65762958,8:08:20 AM
path9,73.00207566,33.65840651,8:08:40 AM
path9,73.0033033,33.6594413,8:09:00 AM
path9,73.00636404,33.66098845,8:09:20 AM
path9,73.00823751,33.66150862,8:09:40 AM
path9,73.01041382,33.66254664,8:10:00 AM
path9,73.01196196,33.66280444,8:10:20 AM
path9,73.01442483,33.66357779,8:10:40 AM
path9,73.01596656,33.66435447,8:11:00 AM
path9,73.01658725,33.66487382,8:11:20 AM
path9,73.01814427,33.6659133,8:11:40 AM
path9,73.01970991,33.6666941,8:12:00 AM
path9,73.02189296,33.66773375,8:12:20 AM
path9,73.0228219,33.66825261,8:12:40 AM
path9,73.02405762,33.66955089,8:13:00 AM
path9,73.02467632,33.67007024,8:13:20 AM
path9,73.02653796,33.67136919,8:13:40 AM
